bin	address	file_date	job_num	doc_num	job type	job_status	status_date	lic_num	applicant	in audit	zoning	details 
1059373	400 WEST  128 STREET MANHATTAN	08/20/2012	121350894	01	A2	X SIGNED OFF	06/12/2013	0084178 PE	ALI		NOT APPLICABLE	" 
		
			 GENERAL CONSTRUCTION TO INCLUDE NEW PARTITION, REPLACE PLUMBING FIXTURES W
		  
		
			 Work on Floor(s): 4TH
"
1059373	400 WEST  128 STREET MANHATTAN	08/20/2012	121349451	01	A2	X SIGNED OFF	02/25/2013	0084178 PE	ALI		NOT APPLICABLE	" 
		
			 GENERAL CONSTRUCTION TO INCLUDE NEW PARTITION, REPLACE PLUMBING FIXTURES W
		  
		
			 Work on Floor(s): 3RD,4TH
"
1059373	400 WEST  128 STREET MANHATTAN	04/10/2006	104401684	01	A2	X SIGNED OFF	02/16/2007	0050579 PE	RUDIKOFF		NOT APPLICABLE	" 
		
			 REPLACE BOILER AND OIL BURNER AND CHANGE GRADE OF FUEL OIL FROM #2 TO #4.
		  
		
			 Work on Floor(s): CEL
"
1059373	400 WEST  128 STREET MANHATTAN	10/23/2001	103004473	01	A3	R PERMIT-ENTIRE	10/29/2001		SINGH		NOT APPLICABLE	" 
		
			 INSTALL HEAVY DUTY SIDEWALK SHED: 50' LONG AT 400 WEST 128TH STREET
		  
		
			 Work on Floor(s): GRD
"
1059373	400 WEST  128 STREET MANHATTAN	06/15/1993	100642217	01	A2	R PERMIT-ENTIRE	06/22/1993	0018270 RA	JUST		NOT APPLICABLE	" 
		
			 REPAIR FIRE DAMAGE TO APT 40A ON 4TH FLR MINOR PARTITION WORK.
		"
1062243	524 WEST  153 STREET MANHATTAN	01/28/2008	110079487	01	A2	X SIGNED OFF	12/12/2009	0078958 PE	COHEN		NOT APPLICABLE	" 
		
			 REPLACE LOW PRESSURE BOILER. INSTALL NEWPIPING AND CONNECT TO GAS METER
		"
1062348	606 WEST  143 STREET MANHATTAN	05/10/2016	140493847	01	A3	R PERMIT-ENTIRE	07/28/2017	0035839 RA	O'CONNOR		NOT APPLICABLE	" 
		
			 PROPOSED INSTALLATION OF PIPE SCAFFOLD FOR REMEDIAL REPAIRS AS PER PLANS.
		  
		
			 Work on Floor(s): OSP
"
1062348	606 WEST  143 STREET MANHATTAN	05/10/2016	140493838	01	A3	R PERMIT-ENTIRE	08/01/2017	0035839 RA	O'CONNOR		NOT APPLICABLE	" 
		
			 PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED FILED FOR REMEDIAL REPAI
		"
1059219	355 WEST  121 STREET MANHATTAN	10/14/2005	102537658	03	A1	P APPROVED	10/17/2005	0012389 RA	GRIFFIN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1059219	355 WEST  121 STREET MANHATTAN	12/04/2003	102537658	02	A1	P APPROVED	12/12/2003	0012389 RA	GRIFFIN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1059219	355 WEST  121 STREET MANHATTAN	04/03/2001	102537658	01	A1	X SIGNED OFF	03/31/2006	0012389 RA	GRIFFIN		NOT APPLICABLE	" 
		
			 THESE DRAWINGS ARE FILED TO CONVERT AN EXISTING SRO INTO A THREE FAMILY
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1059219	355 WEST  121 STREET MANHATTAN	10/18/2000	102780073	01	A2	X SIGNED OFF	12/18/2000	0050579 PE	RUDIKOFF		NOT APPLICABLE	" 
		
			 REPLACE(2) 275 GALLON FUEL OIL STORAGE TANKS WITH (1) 275 GALLON FUEL O
		"
1089318	2331 FREDERICK DOUGLASS BOULEVARD MANHATTAN	07/13/2011	120755959	01	A3	X SIGNED OFF	08/30/2012	0083278 PE	HOQUE		NOT APPLICABLE	" 
		
			 INSTALLATION OF PIPE SCAFFOLD AS PER PLANS. NO CHANGE IN USE, EGRESS, OR
		  
		
			 Work on Floor(s):                     001
"
1089318	2331 FREDERICK DOUGLASS BOULEVARD MANHATTAN	07/12/2011	120755753	01	A3	X SIGNED OFF	07/20/2012	0083278 PE	HOQUE		NOT APPLICABLE	" 
		
			 INSTALLATION HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRE
		  
		
			 Work on Floor(s):                     001
"
1089318	2331 FREDERICK DOUGLASS BOULEVARD MANHATTAN	04/06/2011	120650027	01	DM	X SIGNED OFF	02/04/2012	0074354 PE	WANG		NOT APPLICABLE	" 
		
			 DEMOLITION OF 2 STORY BUILDING
		  
		
			 Work on Floor(s): 001,002
"
1089318	2331 FREDERICK DOUGLASS BOULEVARD MANHATTAN	04/18/2003	103439316	01	A2	X SIGNED OFF	04/27/2004	0053953 PE	SEUNG		NOT APPLICABLE	" 
		
			 REPLACE AUTOMATIC FIRE SUPPRESSION SYSTEM IN KITCHEN RANGEHOOD. NO CHANGE
		  
		
			 Work on Floor(s): 001
"
1089318	2331 FREDERICK DOUGLASS BOULEVARD MANHATTAN	02/14/2003	103392491	01	A2	R PERMIT-ENTIRE	02/14/2003	0068029 PE	Chon		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 09/09/2013 Renovation of existing retail store.  Work includ
		  
		
			 Work on Floor(s): 001
"
1089318	2331 FREDERICK DOUGLASS BOULEVARD MANHATTAN	12/19/2002	103336310	01	A2	R PERMIT-ENTIRE	12/23/2002	0068029 PE	Chon		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 09/09/2013 Replacement of HVAC units with compressor on roof
		  
		
			 Work on Floor(s): 001,ROF
"
1089318	2331 FREDERICK DOUGLASS BOULEVARD MANHATTAN	12/29/1997	101837256	01	A2	Q PERMIT-PARTIAL	01/02/1998	0013529 RA	KATZ		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 09/09/2013 INSTALL FIRE SUPPRESSION SYSTEM.  GAS VALVE.  NO
		"
1055778	280 MANHATTAN AVENUE MANHATTAN	10/07/2014	120973795	10	A1	P APPROVED	10/09/2014		ISSAC		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 005
"
1055778	280 MANHATTAN AVENUE MANHATTAN	09/16/2014	120973795	09	A1	P APPROVED	09/22/2014		ISSAC		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 005
"
1055778	280 MANHATTAN AVENUE MANHATTAN	09/08/2014	120973795	08	A1	P APPROVED	09/09/2014		ISSAC		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL                      001 thru 005
"
1055778	280 MANHATTAN AVENUE MANHATTAN	07/17/2014	121751149	02	A2	P APPROVED	07/22/2014		RABINOVI		NOT APPLICABLE	" 
		
			 DOC WITHDRAWN 09/29/2014
		  
		
			 Work on Floor(s): CEL                      001 thru 005
"
1055778	280 MANHATTAN AVENUE MANHATTAN	07/17/2014	120973795	07	A1	P APPROVED	07/28/2014		ISSAC		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL                      001 thru 005
"
1055778	280 MANHATTAN AVENUE MANHATTAN	07/17/2014	120973795	06	A1	P APPROVED	07/25/2014	0068611 PE	RABINOVI		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 02
		  
		
			 Work on Floor(s): 001
"
1055778	280 MANHATTAN AVENUE MANHATTAN	08/15/2013	121751149	01	A2	P APPROVED	08/20/2013	0068611 PE	RABINOVI		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 09/29/2014 PLUMBING PLANS IN CONJUNCTION WITH ALT 1 # 120973
		  
		
			 Work on Floor(s): CEL                      001 thru 005
"
1055778	280 MANHATTAN AVENUE MANHATTAN	05/03/2013	121606495	01	A2	X SIGNED OFF	10/03/2014	0068611 PE	RABINOVI		NOT APPLICABLE	" 
		
			 INSTALL NEW BOILERS ON SECOND FLOOR. NO CHANGE TO USE, EGRESS, OR OCCUPANC
		  
		
			 Work on Floor(s): 002
"
1055778	280 MANHATTAN AVENUE MANHATTAN	03/07/2013	120973795	05	A1	P APPROVED	03/20/2013		ISSAC		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL                      001 thru 005
"
1055778	280 MANHATTAN AVENUE MANHATTAN	08/29/2012	120973795	04	A1	P APPROVED	09/05/2012		ISSAC		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL                      001 thru 005
"
1055778	280 MANHATTAN AVENUE MANHATTAN	04/26/2012	120973795	03	A1	X SIGNED OFF	10/29/2014	0075323 PE	SARATOVS		NOT APPLICABLE	" 
		
			 STRUCTURAL PLANS FILED IN CONJUCTION WITH ALT-1 APPLICATION NUMBER 1209737
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 006
"
1055778	280 MANHATTAN AVENUE MANHATTAN	04/23/2012	121028583	01	A3	X SIGNED OFF	01/30/2013	0029017 RA	WESOLOWS		NOT APPLICABLE	" 
		
			 INSTALLATION OF SCAFFOLD AS PER DRAWINGS. SCAFFOLD SHALL COMPLY WITH CHAPT
		  
		
			 Work on Floor(s): OSP
"
1055778	280 MANHATTAN AVENUE MANHATTAN	04/18/2012	121029154	01	A3	X SIGNED OFF	01/30/2013	0029017 RA	WESOLOWS		NOT APPLICABLE	" 
		
			 INSTALLATION OF 44 LINEAR FEET OF HEAVY DUTY SIDEWALK SHED FOR BUILDING
		  
		
			 Work on Floor(s): OSP
"
1055778	280 MANHATTAN AVENUE MANHATTAN	03/05/2012	120973795	02	A1	X SIGNED OFF	10/29/2014	0068611 PE	RABINOVI		NOT APPLICABLE	" 
		
			 SPRINKLER APPLICATION FILED IN CONJUCTION WITH ALT-1 APPLICATION NUMBER
		  
		
			 Work on Floor(s): 001
"
1055778	280 MANHATTAN AVENUE MANHATTAN	02/10/2012	120973795	01	A1	X SIGNED OFF	10/29/2014	0018258 RA	ISSAC		NOT APPLICABLE	" 
		
			 REMODEL EXISTING 5 STORY MULTIPLE DWELLING BUILDING.
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 005
"
1055778	280 MANHATTAN AVENUE MANHATTAN	09/26/2011	120835917	01	A2	P APPROVED	10/31/2011	0018459 RA	VAIL		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 06/23/2014 INTERIOR RENOVATION OF 4 APARTMENTS WITH ASSOCIAT
		"
1060323	263 WEST  138 STREET MANHATTAN	01/09/2003	103337177	01	A1	R PERMIT-ENTIRE	04/10/2006	0002145 RA	CRUSOR		NOT APPLICABLE	" 
		
			 RENOVATION OF TWO FAMILY RESIDENCE.
		"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	10/25/2017	123171502	01	A2	P APPROVED	10/25/2017	0016844 RA	BARTA		NOT APPLICABLE	" 
		
			 PROPOSE TO RENOVATE APT 22, REPLACE FINISHES & BATH & KITCHEN FIXTURES.
		  
		
			 Work on Floor(s): 002
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	09/12/2017	123325909	01	A2	R PERMIT-ENTIRE	09/12/2017	0038964 PE	GREEN		NOT APPLICABLE	" 
		
			 INSTALLATION OF HVAC UNITS & ASSOCIATED COMPONENTS, AS PER PLANS FILED HER
		  
		
			 Work on Floor(s): 005,ROF
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	09/12/2017	123325892	01	A2	R PERMIT-ENTIRE	09/12/2017	0038964 PE	GREEN		NOT APPLICABLE	" 
		
			 INSTALLATION OF HVAC UNITS & ASSOCIATED COMPONENTS, AS PER PLANS FILED HER
		  
		
			 Work on Floor(s): 005,ROF
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	09/12/2017	123325883	01	A2	R PERMIT-ENTIRE	09/12/2017	0038964 PE	GREEN		NOT APPLICABLE	" 
		
			 INSTALLATION OF HVAC UNITS & ASSOCIATED COMPONENTS, AS PER PLANS FILED HER
		  
		
			 Work on Floor(s): 006,ROF
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	09/12/2017	123325918	01	A2	R PERMIT-ENTIRE	09/12/2017	0038964 PE	GREEN		NOT APPLICABLE	" 
		
			 INSTALLATION OF HVAC UNITS & ASSOCIATED COMPONENTS, AS PER PLANS FILED HER
		  
		
			 Work on Floor(s): 006,ROF
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	07/24/2017	123346771	01	A2	R PERMIT-ENTIRE	08/25/2017	0034945 RA	FREITAS		NOT APPLICABLE	" 
		
			 PROPOSE TO GUT. RENOVATE EXISTING APT. 59. REPLACE BATH FIXT. & FINISHES,
		  
		
			 Work on Floor(s): 005
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	05/15/2017	122874791	06	A2	P APPROVED	05/17/2017		BARTA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 006
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	04/17/2017	122874791	05	A2	P APPROVED	05/04/2017		BARTA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 006
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	03/15/2017	122874791	04	A2	P APPROVED	03/16/2017		BARTA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 006
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	02/06/2017	122874791	03	A2	P APPROVED	02/08/2017		BARTA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 006
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	11/22/2016	122874791	02	A2	X SIGNED OFF	09/19/2017	0090913 PE	PAPAGIAN		NOT APPLICABLE	" 
		
			 STRUCTURAL WORK TO INSTALL POST AND PARALLAM AT ROOF LEVEL.
		  
		
			 Work on Floor(s): 006
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	11/22/2016	122874791	01	A2	X SIGNED OFF	09/19/2017	0016844 RA	BARTA		NOT APPLICABLE	" 
		
			 PROPOSE TO GUT RENOVATE & COMBINE APTS, REPLACE BATH FIXT. & FINISHES, KIT
		  
		
			 Work on Floor(s): 006
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	03/22/2016	122729486	01	A2	X SIGNED OFF	07/20/2017	0062545 PE	CAPOBIAN		NOT APPLICABLE	" 
		
			 REPAIR/REPLACE FACADE AS NECESSARY TO INCLUDE POINTING, LINTEL REPLACEMENT
		  
		
			 Work on Floor(s): FAC,ROF
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	03/21/2016	122610273	01	A2	R PERMIT-ENTIRE	04/20/2017	0016844 RA	BARTA		NOT APPLICABLE	" 
		
			 PROPOSE TO GUT RENOVATE APT., REPLACE BATH & KITCHEN FIXTURES.
		  
		
			 Work on Floor(s): 002
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	02/29/2016	140450063	01	A3	X SIGNED OFF	02/02/2017	0072914 PE	AHMED		NOT APPLICABLE	" 
		
			 INSTALLATION OF HOIST AS PER PLANS. NO CHANGE IN USE, EGRESS, OR OCCUPANCY
		  
		
			 Work on Floor(s): SHE
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	02/24/2016	140462014	01	A3	X SIGNED OFF	02/02/2017	0072914 PE	AHMED		NOT APPLICABLE	" 
		
			 INSTALLATION OF PIPE SCAFFOLD AS PER PLANS. NO CHANGE IN USE, EGRESS, OR
		  
		
			 Work on Floor(s): ROF
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	01/20/2016	140450054	01	A3	X SIGNED OFF	02/02/2017	0072914 PE	AHMED		NOT APPLICABLE	" 
		
			 INSTALLATION OD HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, E
		  
		
			 Work on Floor(s): GRD
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	08/21/2014	122109976	01	A3	R PERMIT-ENTIRE	07/31/2015	0083278 PE	HOQUE		NOT APPLICABLE	" 
		
			 INSTALLATION OF SIDEWALK SHED AS PER PLANS. WORK SHALL COMPLY WITH 2008 BU
		  
		
			 Work on Floor(s): OSP
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	08/12/2014	140239980	01	A3	H P/E IN PROCESS	08/12/2014	0083278 PE	HOQUE		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 08/19/2014 INSTALLATION OF SIDEWALK SHED AS PER PLANS. WORK
		  
		
			 Work on Floor(s): OSP
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	05/01/2013	121158013	02	A2	D A/P ENTIRE	05/02/2013		BARTA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 001,C
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	01/03/2013	121475974	01	A2	R PERMIT-ENTIRE	01/30/2013	0016844 RA	BARTA		NOT APPLICABLE	" 
		
			 PROPOSE TO COMBINE TWO APARTMENTS AS PER LL77-68, REMOVE ONE KITCHEN, REPL
		  
		
			 Work on Floor(s): 5TH
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	07/19/2012	121158013	01	A2	R PERMIT-ENTIRE	01/30/2013	0016844 RA	BARTA		NOT APPLICABLE	" 
		
			 PROPOSE TO CONVERT APT-1 INTO ACCESSORY MANAGEMENT OFFICE, AND INSTALL CIR
		  
		
			 Work on Floor(s): 001,C
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	06/27/2012	121129876	02	A2	X SIGNED OFF	05/30/2013	0081675 PE	BADINTER		NOT APPLICABLE	" 
		
			 PROPOSED STRUCTURAL WORK: INSTALL POST & 3-LVL'S.
		  
		
			 Work on Floor(s): 005
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	06/27/2012	121129876	01	A2	X SIGNED OFF	05/30/2013	0016844 RA	BARTA		NOT APPLICABLE	" 
		
			 PROPOSE TO COMBINE TWO APARTMENTS AS PER LL77-68, REMOVE ONE KITCHEN,  REP
		  
		
			 Work on Floor(s): 005
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	05/22/2012	121087019	01	A2	X SIGNED OFF	02/20/2014	0071543 PE	HALL		NOT APPLICABLE	" 
		
			 INSTALL FIRE SUPPRESSION TO PROTECT COOKING EQUIPMENT.NO CHANGE IN USE, EG
		  
		
			 Work on Floor(s): 1ST
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	03/26/2012	121022348	01	A2	R PERMIT-ENTIRE	06/13/2012	0018075 RA	MANCHAND		NOT APPLICABLE	" 
		
			 INTERIOR RENOVATION AT 1ST FLOOR WITH PLUMBING WORK. INSTALL NEW HVAC AT R
		  
		
			 Work on Floor(s): CEL,001,ROF
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	01/15/2010	120243913	01	A2	R PERMIT-ENTIRE	01/21/2010	0082770 PE	BAILEY		NOT APPLICABLE	" 
		
			 APPLICATION FILED FOR INTERIOR RENOVATION OF EXISTING COMMERCIAL SPACE (US
		  
		
			 Work on Floor(s): 001
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	07/29/2008	110302146	01	A2	R PERMIT-ENTIRE	08/05/2008	0028397 RA	BARNETT		NOT APPLICABLE	" 
		
			 GENERAL IMPROVEMENTS/RENOVATIONS TO EXISTING APARTMENT. LAMINATE ALL PERIM
		  
		
			 Work on Floor(s): 002
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	04/17/2008	104531053	05	A2	P APPROVED	05/07/2008		Barnett		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 004,005                  004 thru 005
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	01/10/2008	104531053	04	A2	P APPROVED	03/27/2008	0028397 RA	Barnett		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 004,005                  004 thru 005
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	01/09/2008	110058632	01	A2	X SIGNED OFF	12/03/2008	0082110 PE	Kyaw		NOT APPLICABLE	" 
		
			 Install accessory laundry facilities in 02- 06 floor hallway. No change in
		  
		
			 Work on Floor(s): CEL,002,003,004,005,006
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	01/07/2008	110046664	01	A2	X SIGNED OFF	01/09/2009	0028397 RA	Barnett		NOT APPLICABLE	" 
		
			 Propose to combine two apartments into one under LL3/97. Replace fixtures
		  
		
			 Work on Floor(s): 001
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	07/13/2007	104594609	02	A2	P APPROVED	07/24/2007	0028397 RA	Barnett		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 003,004                  003 thru 004
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	06/01/2007	104719618	02	A2	P APPROVED	06/05/2007	0028397 RA	Barnett		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 003,006
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	06/01/2007	104531053	03	A2	P APPROVED	06/20/2007	0028397 RA	Barnett		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 004,005                  004 thru 005
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	04/03/2007	104719618	01	A2	R PERMIT-ENTIRE	01/27/2009	0028397 RA	Barnett		NOT APPLICABLE	" 
		
			 Propose to combine two apts. into one under LL 3/97.  Replace fixtures in
		  
		
			 Work on Floor(s): 003,006
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	11/20/2006	104531053	02	A2	D A/P ENTIRE	11/30/2006	0028397 RA	Barnett		NOT APPLICABLE	" 
		
			 DOC WITHDRAWN 04/02/2007
		  
		
			 Work on Floor(s): 004,005                  004 thru 005
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	11/01/2006	104594609	01	A2	X SIGNED OFF	12/26/2008	0028397 RA	Barnett		NOT APPLICABLE	" 
		
			 Propose to combine two adjacent apartments into one under LL 3/97.  Remove
		  
		
			 Work on Floor(s): 003,004                  003 thru 004
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	10/31/2006	104581524	01	A2	X SIGNED OFF	12/03/2008	0067955 PE	O'Hanlon		NOT APPLICABLE	" 
		
			 Joist Repair and addition of Microlam Beams to bolster existing floor fram
		  
		
			 Work on Floor(s): 004,005                  004 thru 005
"
1059391	343 ST NICHOLAS AVENUE MANHATTAN	09/11/2006	104531053	01	A2	R PERMIT-ENTIRE	01/27/2009	0028397 RA	Barnett		NOT APPLICABLE	" 
		
			 Propose to combine two apts. into one, under LL77/68.  Replace bath & kitc
		"
1062309	603 WEST  139 STREET MANHATTAN	02/20/2017	140608091	01	A2	R PERMIT-ENTIRE	02/21/2017	0033885 RA	CHANG		NOT APPLICABLE	" 
		
			 INTERIOR RENOVATION OF APT# 4A AT 4TH FLOOR. PARTITION AND PLUMBING WORK A
		  
		
			 Work on Floor(s): 004
"
1062309	603 WEST  139 STREET MANHATTAN	05/23/1990	100047726	01	A2	R PERMIT-ENTIRE	08/15/1990	0043105 PE	PEROTTO		NOT APPLICABLE	" 
		
			 OIL BURNER REPLACEMENT IN EXG BOILER AND CHANGE GRADE OF FUEL FROM #6TO#
		"
1061053	676 ST NICHOLAS AVENUE MANHATTAN	07/20/2016	140523510	01	A2	X SIGNED OFF	06/01/2017	0087678 PE	BAZINI		NOT APPLICABLE	" 
		
			 REPLACE LOW PRESSURE BOILER AND OIL BURNER AS PER PLANS. NO CHANGE IN USE,
		  
		
			 Work on Floor(s): CEL
"
1061053	676 ST NICHOLAS AVENUE MANHATTAN	05/26/2016	140501222	01	A3	R PERMIT-ENTIRE	05/27/2016	0083278 PE	HOQUE		NOT APPLICABLE	" 
		
			 PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. LIVE LOAD
		"
1058817	2278    7 AVENUE MANHATTAN	01/02/2013	120849591	02	A2	P APPROVED	02/11/2013		PACIFICO		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): ROF
"
1058817	2278    7 AVENUE MANHATTAN	08/15/2012	121179866	01	A2	X SIGNED OFF	11/13/2012	0021308 RA	CHRISTMA		NOT APPLICABLE	" 
		
			 INSTALL FIRE SUPPRESSION SYSTEM AS PER PLANS FILED HEREWITH.  THERE WILL B
		  
		
			 Work on Floor(s): 001
"
1058817	2278    7 AVENUE MANHATTAN	10/04/2011	120849591	01	A2	X SIGNED OFF	05/01/2013	0066182 PE	PACIFICO		NOT APPLICABLE	" 
		
			 INSTALLATION OF A SOLAR PANELS AT ROOF , ALL AS PER PLANS , NO CHANGE IN U
		  
		
			 Work on Floor(s): ROF
"
1058817	2278    7 AVENUE MANHATTAN	05/24/2010	120361143	01	A1	P APPROVED	09/27/2010	0030940 RA	PERRY		NOT APPLICABLE	" 
		
			 FILING TO OBTAIN NEW CERTIFICATE OF OCCUPANCY. WORK COMPLETED AND ISSUED T
		  
		
			 Work on Floor(s): CEL                      001 thru 005
"
1058817	2278    7 AVENUE MANHATTAN	09/30/2008	110280320	01	A2	R PERMIT-ENTIRE	10/03/2008	0080123 PE	SYED-NAQ		NOT APPLICABLE	" 
		
			 POWERWASH FACADE AREA , WINDOW LINTEL REPLACE, CRACK FILLING AND PAINTING.
		  
		
			 Work on Floor(s): OSP
"
1058817	2278    7 AVENUE MANHATTAN	06/04/2007	104560734	02	A2	P APPROVED	06/06/2007	0029284 RA	CHADWICK		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 005
"
1058817	2278    7 AVENUE MANHATTAN	02/08/2007	104640658	01	A3	X SIGNED OFF	09/30/2009	0065430 PE	HICKEY		NOT APPLICABLE	" 
		
			 INSTALLATION OF HEAVY DUTY SCAFFOLD23'' LONG'  X60'' HIGH ON EXISTING SHED
		  
		
			 Work on Floor(s): 001
"
1058817	2278    7 AVENUE MANHATTAN	10/10/2006	104560734	01	A2	Q PERMIT-PARTIAL	01/24/2007	0029284 RA	CHADWICK		NOT APPLICABLE	" 
		
			 INTERIOR DEMOLITION & INTERIOR PARTIONS AS PER PLANS. NO CHANGE IN USE, EG
		  
		
			 Work on Floor(s): 005
"
